Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-08-12 09:30:00-04:00,167.61599731445312,168.5500030517578,166.110107421875,168.02999877929688,168.02999877929688,8896384,0.0,0.0,2024-08-18,5d,1h
2024-08-12 10:30:00-04:00,168.0399932861328,168.52000427246094,166.3686981201172,167.11000061035156,167.11000061035156,4353256,0.0,0.0,2024-08-18,5d,1h
2024-08-12 11:30:00-04:00,167.11000061035156,168.23500061035156,166.6300048828125,167.75,167.75,3101956,0.0,0.0,2024-08-18,5d,1h
2024-08-12 12:30:00-04:00,167.74000549316406,167.8699951171875,166.6199951171875,167.37539672851562,167.37539672851562,2231915,0.0,0.0,2024-08-18,5d,1h
2024-08-12 13:30:00-04:00,167.3708953857422,167.52499389648438,166.55999755859375,166.92999267578125,166.92999267578125,1953888,0.0,0.0,2024-08-18,5d,1h
2024-08-12 14:30:00-04:00,166.88499450683594,167.1699981689453,166.66510009765625,166.72500610351562,166.72500610351562,1946706,0.0,0.0,2024-08-18,5d,1h
2024-08-12 15:30:00-04:00,166.7449951171875,166.89999389648438,166.17999267578125,166.82000732421875,166.82000732421875,2859618,0.0,0.0,2024-08-18,5d,1h
2024-08-13 09:30:00-04:00,167.84500122070312,169.16000366210938,167.10000610351562,168.22000122070312,168.22000122070312,8984062,0.0,0.0,2024-08-18,5d,1h
2024-08-13 10:30:00-04:00,168.2198944091797,168.3699951171875,167.55999755859375,167.88999938964844,167.88999938964844,3795426,0.0,0.0,2024-08-18,5d,1h
2024-08-13 11:30:00-04:00,167.8699951171875,168.8488006591797,167.6199951171875,168.67999267578125,168.67999267578125,3038896,0.0,0.0,2024-08-18,5d,1h
2024-08-13 12:30:00-04:00,168.69000244140625,170.0,168.52999877929688,169.91940307617188,169.91940307617188,4116540,0.0,0.0,2024-08-18,5d,1h
2024-08-13 13:30:00-04:00,169.9149932861328,171.03399658203125,169.7200927734375,170.0800018310547,170.0800018310547,5436037,0.0,0.0,2024-08-18,5d,1h
2024-08-13 14:30:00-04:00,170.11000061035156,170.44000244140625,169.6820068359375,169.75999450683594,169.75999450683594,2712693,0.0,0.0,2024-08-18,5d,1h
2024-08-13 15:30:00-04:00,169.75,170.41000366210938,169.72000122070312,170.22999572753906,170.22999572753906,3166531,0.0,0.0,2024-08-18,5d,1h
2024-08-14 09:30:00-04:00,172.1199951171875,172.25999450683594,169.74000549316406,170.1697998046875,170.1697998046875,7587278,0.0,0.0,2024-08-18,5d,1h
2024-08-14 10:30:00-04:00,170.1649932861328,170.3800048828125,169.1300048828125,170.1199951171875,170.1199951171875,3066848,0.0,0.0,2024-08-18,5d,1h
2024-08-14 11:30:00-04:00,170.10000610351562,170.69000244140625,169.36000061035156,169.53500366210938,169.53500366210938,2861553,0.0,0.0,2024-08-18,5d,1h
2024-08-14 12:30:00-04:00,169.5301055908203,169.9499969482422,168.86000061035156,169.8282012939453,169.8282012939453,2156648,0.0,0.0,2024-08-18,5d,1h
2024-08-14 13:30:00-04:00,169.82000732421875,170.00999450683594,169.49000549316406,169.9149932861328,169.9149932861328,2025316,0.0,0.0,2024-08-18,5d,1h
2024-08-14 14:30:00-04:00,169.89999389648438,170.1649932861328,169.2100067138672,169.66000366210938,169.66000366210938,2202008,0.0,0.0,2024-08-18,5d,1h
2024-08-14 15:30:00-04:00,169.66070556640625,170.3699951171875,169.60000610351562,170.0800018310547,170.0800018310547,3512596,0.0,0.0,2024-08-18,5d,1h
2024-08-15 09:30:00-04:00,174.9375,176.6699981689453,174.0,175.25999450683594,175.25999450683594,16813481,0.0,0.0,2024-08-18,5d,1h
2024-08-15 10:30:00-04:00,175.26499938964844,177.1300048828125,175.1800994873047,176.6999969482422,176.6999969482422,7821440,0.0,0.0,2024-08-18,5d,1h
2024-08-15 11:30:00-04:00,176.72000122070312,177.26300048828125,176.08070373535156,176.24000549316406,176.24000549316406,4314459,0.0,0.0,2024-08-18,5d,1h
2024-08-15 12:30:00-04:00,176.25,176.69000244140625,175.9499969482422,176.16000366210938,176.16000366210938,3281573,0.0,0.0,2024-08-18,5d,1h
2024-08-15 13:30:00-04:00,176.16900634765625,177.44000244140625,176.14999389648438,177.42039489746094,177.42039489746094,3057847,0.0,0.0,2024-08-18,5d,1h
2024-08-15 14:30:00-04:00,177.42990112304688,177.6999969482422,176.97000122070312,177.63999938964844,177.63999938964844,3519103,0.0,0.0,2024-08-18,5d,1h
2024-08-15 15:30:00-04:00,177.60000610351562,177.89999389648438,177.16000366210938,177.60000610351562,177.60000610351562,4145260,0.0,0.0,2024-08-18,5d,1h
2024-08-16 09:30:00-04:00,177.11000061035156,178.2698974609375,176.26010131835938,177.94000244140625,177.94000244140625,9142137,0.0,0.0,2024-08-18,5d,1h
2024-08-16 10:30:00-04:00,177.94000244140625,178.33999633789062,177.27169799804688,177.4600067138672,177.4600067138672,3574631,0.0,0.0,2024-08-18,5d,1h
2024-08-16 11:30:00-04:00,177.47000122070312,178.26980590820312,177.41009521484375,178.13999938964844,178.13999938964844,2788762,0.0,0.0,2024-08-18,5d,1h
2024-08-16 12:30:00-04:00,178.13999938964844,178.2799072265625,177.781005859375,178.08999633789062,178.08999633789062,3524713,0.0,0.0,2024-08-18,5d,1h
2024-08-16 13:30:00-04:00,178.10000610351562,178.11300659179688,177.13999938964844,177.42999267578125,177.42999267578125,2357594,0.0,0.0,2024-08-18,5d,1h
2024-08-16 14:30:00-04:00,177.4384002685547,177.57000732421875,177.2100067138672,177.24000549316406,177.24000549316406,2140628,0.0,0.0,2024-08-18,5d,1h
2024-08-16 15:30:00-04:00,177.2550048828125,177.33999633789062,176.84500122070312,177.05999755859375,177.05999755859375,3085905,0.0,0.0,2024-08-18,5d,1h
