Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2022-08-17 00:00:00-04:00,120.12000274658203,121.29000091552734,119.37999725341797,119.55000305175781,119.41295623779297,22847000,0.0,0.0,2024-08-18,2y,5d
2022-08-22 00:00:00-04:00,115.19999694824219,115.62999725341797,113.8499984741211,114.23999786376953,114.10903930664062,21456600,0.0,0.0,2024-08-18,2y,5d
2022-09-01 00:00:00-04:00,108.27999877929688,110.44999694824219,107.36000061035156,109.73999786376953,109.61419677734375,28360900,0.0,0.0,2024-08-18,2y,5d
2022-09-06 00:00:00-04:00,107.30000305175781,108.02999877929688,105.77999877929688,106.80999755859375,106.68755340576172,25068300,0.0,0.0,2024-08-18,2y,5d
2022-09-16 00:00:00-04:00,102.06999969482422,103.12999725341797,100.94000244140625,102.80000305175781,102.6821517944336,42797200,0.0,0.0,2024-08-18,2y,5d
2022-09-21 00:00:00-04:00,101.66999816894531,102.87999725341797,99.2699966430664,99.27999877929688,99.16618347167969,31487300,0.0,0.0,2024-08-18,2y,5d
2022-09-26 00:00:00-04:00,98.0999984741211,99.87999725341797,97.80000305175781,98.16999816894531,98.05745697021484,27072700,0.0,0.0,2024-08-18,2y,5d
2022-10-06 00:00:00-04:00,100.68000030517578,102.93000030517578,100.58999633789062,101.41999816894531,101.3037338256836,22324000,0.0,0.0,2024-08-18,2y,5d
2022-10-11 00:00:00-04:00,97.43000030517578,99.25,96.30999755859375,97.18000030517578,97.06859588623047,26507100,0.0,0.0,2024-08-18,2y,5d
2022-10-21 00:00:00-04:00,97.8499984741211,101.30999755859375,97.72000122070312,101.12999725341797,101.0140609741211,32458700,0.0,0.0,2024-08-18,2y,5d
2022-10-26 00:00:00-04:00,96.43000030517578,98.30999755859375,94.69000244140625,94.93000030517578,94.82117462158203,88114100,0.0,0.0,2024-08-18,2y,5d
