Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-08-12 09:30:00-04:00,107.55000305175781,108.3499984741211,106.98999786376953,108.29000091552734,108.29000091552734,21085125,0.0,0.0,2024-08-18,5d,5m
2024-08-12 09:35:00-04:00,108.30000305175781,108.5,107.72000122070312,107.87229919433594,107.87229919433594,7620727,0.0,0.0,2024-08-18,5d,5m
2024-08-12 09:40:00-04:00,107.87999725341797,108.13980102539062,106.7300033569336,106.97979736328125,106.97979736328125,7840716,0.0,0.0,2024-08-18,5d,5m
2024-08-12 09:45:00-04:00,107.25,107.36000061035156,106.58000183105469,106.90229797363281,106.90229797363281,6436173,0.0,0.0,2024-08-18,5d,5m
2024-08-12 09:50:00-04:00,106.93000030517578,107.98999786376953,106.9000015258789,107.98989868164062,107.98989868164062,6740068,0.0,0.0,2024-08-18,5d,5m
2024-08-12 09:55:00-04:00,107.98500061035156,107.98999786376953,106.91999816894531,107.13999938964844,107.13999938964844,5666443,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:00:00-04:00,107.1500015258789,107.80000305175781,107.0199966430664,107.71990203857422,107.71990203857422,4583232,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:05:00-04:00,107.72000122070312,109.30000305175781,107.55000305175781,109.28500366210938,109.28500366210938,9974726,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:10:00-04:00,109.28500366210938,110.0,108.91999816894531,109.94000244140625,109.94000244140625,8147672,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:15:00-04:00,109.94000244140625,110.38999938964844,109.55999755859375,110.11000061035156,110.11000061035156,9793522,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:20:00-04:00,110.10759735107422,110.94000244140625,109.97000122070312,110.58000183105469,110.58000183105469,7383623,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:25:00-04:00,110.58499908447266,111.06999969482422,109.93499755859375,110.05999755859375,110.05999755859375,7535455,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:30:00-04:00,110.05999755859375,110.37999725341797,109.86499786376953,110.25499725341797,110.25499725341797,5085726,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:35:00-04:00,110.25990295410156,110.48999786376953,109.72000122070312,110.03500366210938,110.03500366210938,4850641,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:40:00-04:00,110.03500366210938,110.2300033569336,109.58000183105469,109.62999725341797,109.62999725341797,3799139,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:45:00-04:00,109.62999725341797,110.38569641113281,109.61499786376953,110.19999694824219,110.19999694824219,4274801,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:50:00-04:00,110.20500183105469,110.20500183105469,109.66999816894531,109.9000015258789,109.9000015258789,3347305,0.0,0.0,2024-08-18,5d,5m
2024-08-12 10:55:00-04:00,109.8949966430664,109.9000015258789,109.23999786376953,109.44029998779297,109.44029998779297,3755264,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:00:00-04:00,109.44999694824219,110.4800033569336,109.30000305175781,110.44000244140625,110.44000244140625,4899277,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:05:00-04:00,110.44000244140625,110.52999877929688,110.05000305175781,110.16000366210938,110.16000366210938,4190081,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:10:00-04:00,110.1449966430664,110.68250274658203,110.1449966430664,110.33499908447266,110.33499908447266,3904624,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:15:00-04:00,110.33000183105469,110.6500015258789,110.12999725341797,110.48500061035156,110.48500061035156,3255319,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:20:00-04:00,110.47000122070312,110.55999755859375,108.77999877929688,108.81999969482422,108.81999969482422,5678827,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:25:00-04:00,108.80999755859375,109.27999877929688,108.5999984741211,109.2300033569336,109.2300033569336,6294159,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:30:00-04:00,109.22000122070312,109.22000122070312,108.16999816894531,108.81500244140625,108.81500244140625,6032507,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:35:00-04:00,108.80999755859375,109.08000183105469,108.66020202636719,108.80999755859375,108.80999755859375,3576558,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:40:00-04:00,108.82499694824219,109.14990234375,108.61000061035156,108.8550033569336,108.8550033569336,3470789,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:45:00-04:00,108.83499908447266,109.10800170898438,108.58999633789062,109.07990264892578,109.07990264892578,3249041,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:50:00-04:00,109.08000183105469,109.5199966430664,109.02010345458984,109.37999725341797,109.37999725341797,3982401,0.0,0.0,2024-08-18,5d,5m
2024-08-12 11:55:00-04:00,109.37000274658203,109.63999938964844,109.20999908447266,109.33999633789062,109.33999633789062,2833169,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:00:00-04:00,109.33999633789062,109.41000366210938,108.83000183105469,109.04989624023438,109.04989624023438,3143287,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:05:00-04:00,109.05000305175781,109.30999755859375,108.80999755859375,109.28009796142578,109.28009796142578,2644593,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:10:00-04:00,109.2699966430664,109.4000015258789,109.09010314941406,109.25499725341797,109.25499725341797,2389352,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:15:00-04:00,109.25499725341797,109.37999725341797,108.91999816894531,109.3207015991211,109.3207015991211,2315955,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:20:00-04:00,109.32499694824219,109.76499938964844,109.19000244140625,109.697998046875,109.697998046875,2973002,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:25:00-04:00,109.69499969482422,109.8499984741211,109.56999969482422,109.83499908447266,109.83499908447266,2697224,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:30:00-04:00,109.83499908447266,110.2699966430664,109.77999877929688,110.04000091552734,110.04000091552734,4011574,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:35:00-04:00,110.02100372314453,110.37999725341797,109.83000183105469,110.33989715576172,110.33989715576172,2718755,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:40:00-04:00,110.33499908447266,110.3499984741211,109.86000061035156,110.01570129394531,110.01570129394531,2568611,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:45:00-04:00,110.0199966430664,110.3499984741211,110.01499938964844,110.20500183105469,110.20500183105469,1980966,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:50:00-04:00,110.20500183105469,110.20980072021484,109.7300033569336,109.94499969482422,109.94499969482422,2537578,0.0,0.0,2024-08-18,5d,5m
2024-08-12 12:55:00-04:00,109.94000244140625,110.01000213623047,109.19999694824219,109.27999877929688,109.27999877929688,3167635,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:00:00-04:00,109.29989624023438,109.56999969482422,109.0,109.50499725341797,109.50499725341797,3526910,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:05:00-04:00,109.51000213623047,109.9749984741211,109.37999725341797,109.84500122070312,109.84500122070312,2579344,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:10:00-04:00,109.83999633789062,109.9800033569336,109.61000061035156,109.91999816894531,109.91999816894531,2243000,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:15:00-04:00,109.94000244140625,110.08000183105469,109.81999969482422,110.05000305175781,110.05000305175781,2028515,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:20:00-04:00,110.02999877929688,110.25499725341797,109.97000122070312,110.18009948730469,110.18009948730469,2275986,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:25:00-04:00,110.18350219726562,110.18499755859375,109.66999816894531,109.78990173339844,109.78990173339844,2213713,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:30:00-04:00,109.78500366210938,110.06999969482422,109.75479888916016,110.03500366210938,110.03500366210938,1770421,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:35:00-04:00,110.04000091552734,110.12000274658203,109.62999725341797,109.80500030517578,109.80500030517578,1805161,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:40:00-04:00,109.80000305175781,109.9800033569336,109.45010375976562,109.61499786376953,109.61499786376953,2097516,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:45:00-04:00,109.61000061035156,109.84989929199219,109.5,109.50689697265625,109.50689697265625,1969299,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:50:00-04:00,109.5,109.52999877929688,109.05999755859375,109.38990020751953,109.38990020751953,2773428,0.0,0.0,2024-08-18,5d,5m
2024-08-12 13:55:00-04:00,109.38009643554688,109.69000244140625,109.38009643554688,109.58999633789062,109.58999633789062,2060027,0.0,0.0,2024-08-18,5d,5m
2024-08-12 14:00:00-04:00,109.5999984741211,109.83000183105469,109.5,109.7750015258789,109.7750015258789,1842160,0.0,0.0,2024-08-18,5d,5m
2024-08-12 14:05:00-04:00,109.7699966430664,109.80000305175781,109.36000061035156,109.47000122070312,109.47000122070312,1907545,0.0,0.0,2024-08-18,5d,5m
