Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-08-12 09:30:00-04:00,631.0,636.369873046875,627.0700073242188,635.9099731445312,635.9099731445312,661727,0.0,0.0,2024-08-18,5d,90m
2024-08-12 11:00:00-04:00,636.0599975585938,639.0,630.3101196289062,633.969970703125,633.969970703125,353923,0.0,0.0,2024-08-18,5d,90m
2024-08-12 12:30:00-04:00,633.739990234375,635.3200073242188,631.27001953125,632.1074829101562,632.1074829101562,185584,0.0,0.0,2024-08-18,5d,90m
2024-08-12 14:00:00-04:00,631.8699951171875,634.1099853515625,630.8599853515625,633.1300048828125,633.1300048828125,205617,0.0,0.0,2024-08-18,5d,90m
2024-08-12 15:30:00-04:00,633.1300048828125,633.75,631.2899780273438,633.4500122070312,633.4500122070312,325202,0.0,0.0,2024-08-18,5d,90m
2024-08-13 09:30:00-04:00,640.5499877929688,642.2000122070312,635.5,640.6500244140625,640.6500244140625,567647,0.0,0.0,2024-08-18,5d,90m
2024-08-13 11:00:00-04:00,640.6500244140625,647.0,640.4500122070312,646.4451904296875,646.4451904296875,414566,0.0,0.0,2024-08-18,5d,90m
2024-08-13 12:30:00-04:00,646.6099853515625,648.844970703125,645.719970703125,647.7999877929688,647.7999877929688,321061,0.0,0.0,2024-08-18,5d,90m
2024-08-13 14:00:00-04:00,647.7999877929688,650.4099731445312,646.8699951171875,649.905029296875,649.905029296875,416632,0.0,0.0,2024-08-18,5d,90m
2024-08-13 15:30:00-04:00,649.7999877929688,650.969970703125,647.2100219726562,648.010009765625,648.010009765625,459499,0.0,0.0,2024-08-18,5d,90m
2024-08-14 09:30:00-04:00,648.7000122070312,661.9099731445312,648.7000122070312,656.3499755859375,656.3499755859375,986217,0.0,0.0,2024-08-18,5d,90m
2024-08-14 11:00:00-04:00,656.5067138671875,663.5700073242188,655.2901000976562,661.0,661.0,591860,0.0,0.0,2024-08-18,5d,90m
2024-08-14 12:30:00-04:00,660.7249755859375,662.010009765625,658.2575073242188,660.125,660.125,902407,0.0,0.0,2024-08-18,5d,90m
2024-08-14 14:00:00-04:00,659.8499755859375,662.3599853515625,659.3400268554688,659.7050170898438,659.7050170898438,329697,0.0,0.0,2024-08-18,5d,90m
2024-08-14 15:30:00-04:00,659.7000122070312,662.2349853515625,658.39501953125,661.2999877929688,661.2999877929688,366788,0.0,0.0,2024-08-18,5d,90m
2024-08-15 09:30:00-04:00,667.9299926757812,673.1900024414062,664.3099975585938,664.3300170898438,664.3300170898438,784309,0.0,0.0,2024-08-18,5d,90m
2024-08-15 11:00:00-04:00,664.530029296875,665.7000122070312,661.3800048828125,661.75,661.75,521278,0.0,0.0,2024-08-18,5d,90m
2024-08-15 12:30:00-04:00,661.75,665.489990234375,659.7999877929688,664.77001953125,664.77001953125,425913,0.0,0.0,2024-08-18,5d,90m
2024-08-15 14:00:00-04:00,664.6425170898438,665.0,662.77001953125,663.3699951171875,663.3699951171875,287109,0.0,0.0,2024-08-18,5d,90m
2024-08-15 15:30:00-04:00,663.25,664.9299926757812,660.9199829101562,663.0,663.0,496589,0.0,0.0,2024-08-18,5d,90m
2024-08-16 09:30:00-04:00,669.4299926757812,674.6400146484375,665.3599853515625,674.4362182617188,674.4362182617188,1054089,0.0,0.0,2024-08-18,5d,90m
2024-08-16 11:00:00-04:00,674.4400024414062,677.1298828125,672.6900024414062,676.260009765625,676.260009765625,752740,0.0,0.0,2024-08-18,5d,90m
2024-08-16 12:30:00-04:00,676.22998046875,680.22998046875,676.1699829101562,677.3309936523438,677.3309936523438,410998,0.0,0.0,2024-08-18,5d,90m
2024-08-16 14:00:00-04:00,677.4849853515625,677.6199951171875,674.60498046875,676.1099853515625,676.1099853515625,330435,0.0,0.0,2024-08-18,5d,90m
2024-08-16 15:30:00-04:00,676.1500244140625,676.3200073242188,672.655029296875,674.0700073242188,674.0700073242188,399771,0.0,0.0,2024-08-18,5d,90m
